brand,serie,code,color,bases,surfaces,mediums,sources,note,desc_en,desc_es,desc_ja,equivs
av,MEC,69.059,#AD9362,8,8,1,av_cc064,,Gold,,,av;70.793;av_cc064
av,MEC,69.060,#8C7651,8,8,1,av_cc064,,Old Gold,,,av;70.878;av_cc064
av,MEC,69.061,#956352,8,8,1,av_cc064,,Copper,,,av;70.999;av_cc064
av,MEC,69.062,#726444,8,8,1,av_cc064,,Bronze,,,av;70.998;av_cc064
av,MEC,69.063,#838486,8,8,1,av_cc064,,Steel,,,av;70.864;av_cc064
av,MEC,69.064,#99A1A6,8,8,1,av_cc064,,Light Steel,,,av;70.997;av_cc064
av,MEC,69.065,#6A6C6D,8,8,1,av_cc064,,Dark Steel,,,av;70.865;av_cc064
av,MEC,69.066,#B3596A,8,8,1,av_cc064,,Metallic Red,,,av;71.070;av_cc064
av,MEC,69.067,#436685,8,8,1,av_cc064,,Metallic Blue,,,av;71.071;av_cc064
av,MEC,69.068,#55AE8D,8,8,1,av_cc064,,Metallic Green,,,
av,MEC,69.505,#F07C28,8,128,1,av_cc064,,Light Rust Wash,,,av;76.505;av_cc064
av,MEC,69.507,#E66020,8,128,1,av_cc064,,Dark Rust Wash,,,av;76.507;av_cc064
av,MEC,69.515,#BEC0BF,8,128,1,av_cc064,,Light Grey Wash,,,av;76.515;av_cc064
av,MEC,69.518,#231F20,8,128,1,av_cc064,,Black Wash,,,av;76.518;av_cc064
av,MEC,69.521,#6C554A,8,128,1,av_cc064,,Oiled Earth Wash,,,av;76.521;av_cc064
av,MEC,69.522,#D2B478,8,128,1,av_cc064,,Desert Dust Wash,,,av;76.522;av_cc064
av,MEC,69.701,#FFFFFF,8,1,1,av_cc064,,Mecha Gloss Varnish,,,
av,MEC,69.702,#FFFFFF,8,4,1,av_cc064,,Mecha Matt Varnish,,,
av,MEC,69.703,#FFFFFF,8,2,1,av_cc064,,Mecha Satin Varnish,,,
av,MEC,69.813,#6B4F1D,8,1,1,av_cc064,,Oil Stains (Gloss),,,av;73.813;av_cc064
av,MEC,69.814,#996122,8,1,1,av_cc064,,Fuel Stains (Gloss),,,av;73.814;av_cc064
av,MEC,69.817,#0B151C,8,1,1,av_cc064,,Petrol Spills (Gloss),,,av;73.817;av_cc064
av,MEC,69.818,#58311C,8,4,1,av_cc064,,Brown Eng. Soot (Matt),,,av;73.818;av_cc064
av,MEC,69.821,#622F28,8,4,1,av_cc064,,Rust Texture (Matt),,,av;73.821;av_cc064
av,MEC,70.640,#FFFFFF,8,4,1,av_cc064,,White,,,av;70.600;av_cc064
av,MEC,70.641,#B9BFC1,8,4,1,av_cc064,,Grey,,,av;70.601;av_cc064
av,MEC,70.642,#000000,8,4,1,av_cc064,,Black,,,av;70.602;av_cc064
av,MEC,70.643,#EAE7CD,8,4,1,av_cc064,,Ivory,,,av;70.918;av_cc064
av,MEC,70.644,#CAB088,8,4,1,av_cc064,,Sand,,,av;70.613;av_cc064
av,MET,77.657,#FFFFFF,8,1,5,av_cc069,,Gloss Metal Varnish,Barniz Metal Brillante,,
av,MET,77.660,#57544B,8,1,5,av_cc069,,Gloss Black Primer,Imprimación Negro Brillante,,
av,MET,77.701,#A9A9AE,8,8,5,av_cc069,,Aluminium,Aluminio,,
av,MET,77.702,#9D9CA2,8,8,5,av_cc069,,Duraluminium,Duraluminio,,
av,MET,77.703,#8D8C8F,8,8,5,av_cc069,,Dark Aluminium,Aluminio Oscuro,,
av,MET,77.704,#A6A7A8,8,8,5,av_cc069,,Pale Burnt Metal,Metal Quemado,,
av,MET,77.706,#B2B6BE,8,8,5,av_cc069,,White Aluminium,Aluminio Blanco,,
av,MET,77.707,#AAA9A9,8,8,5,av_cc069,,Chrome,Cromo,,
av,MET,77.710,#9D8275,8,8,5,av_cc069,,Copper,Cobre,,
av,MET,77.711,#818082,8,8,5,av_cc069,,Magnesium,Magnesio,,
av,MET,77.712,#6F706F,8,8,5,av_cc069,,Steel,Acero,,
av,MET,77.713,#7C7775,8,8,5,av_cc069,,Jet Exhaust,Tobera Reactor,,
av,MET,77.716,#BDBEC5,8,4,5,av_cc069,,Semi Matt Aluminium,Aluminio Satinado,,
av,MET,77.717,#B8B8BD,8,4,5,av_cc069,,Dull Aluminium,Aluminio Mate,,
av,MET,77.720,#6E6D6D,8,8,5,av_cc069,,Gunmetal Grey,Gris Metalizado,,
av,MET,77.721,#7E7979,8,8,5,av_cc069,,Burnt Iron,Hierro Quemado,,
av,MET,77.723,#7E7A74,8,8,5,av_cc069,,Exhaust Manifold,Colector Escape,,
av,MET,77.724,#9C9BA0,8,8,5,av_cc069,,Silver,Plata,,
av,MET,77.725,#B19B74,8,8,5,av_cc069,,Gold,Oro,,
av,MW,76.501,#FFFFFF,8,128,5,av_cc095,,White,Blanco,,
av,MW,76.503,#DDB109,8,128,5,av_cc095,,Dark Yellow,Amarillo Oscuro,,
av,MW,76.505,#F07C28,8,128,5,av_cc095,,Light Rust,Óxido Claro,,
av,MW,76.506,#CB501B,8,128,5,av_cc095,,Rust,Óxido,,
av,MW,76.507,#E66020,8,128,5,av_cc095,,Dark Rust,Óxido Oscuro,,
av,MW,76.512,#827C26,8,128,5,av_cc095,,Dark Green,Verde Oscuro,,
av,MW,76.513,#8F4A21,8,128,5,av_cc095,,Brown,Marrón,,
av,MW,76.514,#AA826C,8,128,5,av_cc095,,Dark Brown,Marrón Oscuro,,
av,MW,76.515,#BEC0BF,8,128,5,av_cc095,,Light Grey,Gris Claro,,
av,MW,76.516,#67686A,8,128,5,av_cc095,,Off-Grey,Gris Desgastado,,
av,MW,76.517,#37362B,8,128,5,av_cc095,,Dark Grey,Gris Oscuro,,
av,MW,76.518,#231F20,8,128,5,av_cc095,,Black,Negro,,
av,MW,76.519,#00311E,8,128,5,av_cc095,,Olive Green,Verde Oliva,,
av,MW,76.520,#7F5F39,8,128,5,av_cc095,,Dark Khaki Green,Verde Caqui Oscuro,,
av,MW,76.521,#6C554A,8,128,5,av_cc095,,Oiled Earth,Tierra Engrasada,,
av,MW,76.522,#D5C59F,8,128,5,av_cc095,,Desert Dust,Tierra Desierto,,
av,MW,76.523,#7C5432,8,128,5,av_cc095,,European Dust,Tierra Europea,,
av,MW,76.524,#466F8C,8,128,5,av_cc095,,Blue Grey,Gris Azulado,,
av,N,74.001,#434646,8,4,4,gh_minp,,Nocturna Shadow,,,
av,N,74.002,#614746,8,4,4,gh_minp,,Burned Flesh,,,
av,N,74.003,#9E6569,8,4,4,gh_minp,,Reddish Flesh,,,
av,N,74.004,#846759,8,4,4,gh_minp,,Base Flesh,,,
av,N,74.005,#E98877,8,4,4,gh_minp,,Medium Flesh,,,
av,N,74.006,#C0947B,8,4,4,gh_minp,,Natural Flesh,,,
av,N,74.007,#F5AC89,8,4,4,gh_minp,,Fairy Flesh,,,
av,N,74.008,#F0D4BE,8,4,4,gh_minp,,Highlight Skin,,,
av,N,74.009,#3E4A4A,8,4,4,gh_minp,,Deep Forest Skin,,,
av,N,74.010,#57555B,8,4,4,gh_minp,,Frozen Flesh,,,
av,N,74.011,#584852,8,4,4,gh_minp,,Purple Shadow,,,
av,N,74.012,#696061,8,4,4,gh_minp,,Malefic Flesh,,,
av,N,74.013,#867562,8,4,4,gh_minp,,Forest Skin,,,
av,N,74.014,#838591,8,4,4,gh_minp,,Cold Flesh,,,
av,N,74.015,#B0A39A,8,4,4,gh_minp,,Pale Flesh,,,
av,N,74.016,#F5D7CC,8,4,4,gh_minp,,White Flesh,,,
av,N,74.017,#45384C,8,4,4,gh_minp,,Chalice Red,,,
av,N,74.018,#65263E,8,4,4,gh_minp,,Crimson,,,
av,N,74.019,#921251,8,4,4,gh_minp,,Devil Red,,,
av,N,74.020,#981937,8,4,4,gh_minp,,Sanctuary Red,,,
av,N,74.021,#AA2038,8,4,4,gh_minp,,Magenta Blood,,,
av,N,74.022,#DD323A,8,4,4,gh_minp,,Inferno Red,,,
av,N,74.023,#C71E49,8,4,4,gh_minp,,Worn Red,,,
av,N,74.024,#C41F3D,8,4,4,gh_minp,,Fire Flame,,,
av,N,74.025,#4E2D79,8,4,4,gh_minp,,Imperial Purple,,,
av,N,74.026,#6A297F,8,4,4,gh_minp,,Purple Hex,,,
av,N,74.027,#702A81,8,4,4,gh_minp,,Amethyst,,,
av,N,74.028,#801D6D,8,4,4,gh_minp,,Witch Purple,,,
av,N,74.029,#82125A,8,4,4,gh_minp,,Lipstick,,,
av,N,74.030,#5E4D7A,8,4,4,gh_minp,,Violet Vamp,,,
av,N,74.031,#6C75B8,8,4,4,gh_minp,,Blueberry,,,
av,N,74.032,#9E9CCD,8,4,4,gh_minp,,Orchid Light,,,
av,P,70.600,#F6F8F6,8,4,5,av_cc298|av_cc340,,White,Blanco,,
av,P,70.601,#BBBEC2,8,4,5,av_cc340,,Grey,Gris,,
av,P,70.602,#000000,8,4,5,av_cc298|av_cc340,,Black,Negro,,
av,P,70.603,#3E4147,8,4,5,av_cc340,,German Panzer Grey,Dunkelgrau RAL7021,,
av,P,70.604,#8C7864,8,4,5,av_cc340,,German Dark Yellow,Dunkelgelb RAL7028,,
av,P,70.605,#5D3D3A,8,4,5,av_cc340,,German Red Brown,Rotbraun RAL8012,,
av,P,70.606,#7D6A4C,8,4,5,av_cc340,,Germ. Green Brown,Gelbbraun RAL8000,,
av,P,70.607,#353C3C,8,4,5,av_cc340,,UK Bronze Green,Verde Bronce UK,,
av,P,70.608,#5E5D51,8,4,5,av_cc340,,USA Olive Drab,Verde Oliva USA,,
av,P,70.609,#464C43,8,4,5,av_cc340,,Russian Green 4BO,Verde Ruso 4BO,,
av,P,70.610,#6E6750,8,4,5,av_cc340,,Parched Grass (Late),IJA-Kare-Kusa-IRO,,
av,P,70.611,#5F5633,8,4,5,av_cc340,,Earth Green (Early),IJA Tsuchi-Kusa-IRO,,
av,P,70.612,#455345,8,4,5,av_cc340,,NATO Green,Verde OTAN,,
av,P,70.613,#D3BE93,8,4,5,av_cc340,,Desert Tan,Arena Desierto,,
av,P,70.614,#80776E,8,4,5,av_cc340,,IDF Isr. Sand Grey (61-73),IDF Gris Arena Isr.,,
av,P,70.615,#929CA7,8,4,5,av_cc340,,USN Light Ghost Grey,USN Gris Claro,,
av,P,70.624,#C3322D,8,4,4,gh_minp,,Pure Red,,,
av,P,70.625,#36426F,8,4,5,av_cc298,,Ultramarine Blue,Azul Ultramar,,
av,P,70.626,#7C6052,8,4,4,gh_minp,,Leather Brown,,,
av,P,70.627,#BAA789,8,4,4,gh_minp,,Skeleton Bone,,,
av,P,70.628,#98999E,8,8,4,gh_minp,,Plate Mail Metal,,,
av,P,70.629,#FAA222,8,4,5,av_cc298,,Sun Yellow,Amarillo Soleado,,
av,P,70.630,#7591A0,8,4,5,av_cc298,,Steel Grey,Gris Acero,,
av,P,70.631,#8B939B,8,4,5,av_cc298,,Chainmail Silver,Malla de Acero,,
av,P,70.632,#D9282A,8,4,5,av_cc298,,Bloody Red,Rojo Sanguina,,
av,PA,70.301,#87431E,8,4,4,gh_minp,,Light Rust,,,
av,PA,70.302,#4F4442,8,4,4,gh_minp,,Dark Rust,,,
av,PA,70.303,#BE8B5E,8,4,4,gh_minp,,Yellowish Rust,,,
av,PA,70.304,#5B5652,8,4,4,gh_minp,,Track Primer,,,
av,PA,70.305,#838381,8,4,4,gh_minp,,Light Rubber,,,
av,PA,70.306,#505153,8,4,4,gh_minp,,Dark Rubber,,,
av,PA,70.307,#503428,8,4,4,gh_minp,,German Red Tail Light,,,
av,PA,70.308,#3D5347,8,4,4,gh_minp,,German Green Tail Light,,,
av,PA,70.309,#3B4D5B,8,4,4,gh_minp,,Periscopes,,,
av,PA,70.310,#AD9C70,8,4,4,gh_minp,,Old Wood,,,
av,PA,70.311,#896545,8,4,4,gh_minp,,New Wood,,,
av,PA,70.312,#665249,8,4,4,gh_minp,,Leather Belt,,,
av,PA,70.313,#E0E0D8,8,4,4,gh_minp,,Stencil,,,
av,PA,70.314,#6E6554,8,4,4,gh_minp,,Canvas,,,
av,PA,70.315,#ACA37A,8,4,4,gh_minp,,Light Mud,,,
av,PA,70.316,#685F4E,8,4,4,gh_minp,,Dark Mud,,,
av,PA,70.317,#756D56,8,4,4,gh_minp,,British Tank Crew,,,
av,PA,70.318,#79684E,8,4,4,gh_minp,,US Army Tank Crew,,,
av,PA,70.319,#1D573E,8,4,4,gh_minp,,USMC Tank Crew,,,
av,PA,70.320,#756D56,8,4,4,gh_minp,,French Tank Crew,,,
av,PA,70.321,#EAC284,8,4,4,gh_minp,,British Tank Crew Highlights,,,
av,PA,70.322,#A99A85,8,4,4,gh_minp,,US Army Tank Crew Highlights,,,
av,PA,70.323,#A4B2A5,8,4,4,gh_minp,,USMC Tank Crew Highlights,,,
av,PA,70.324,#897C73,8,4,4,gh_minp,,French Tank Crew Highlights,,,
av,PA,70.325,#4C5D67,8,4,4,gh_minp,,Russian Tank Crew I,,,
av,PA,70.326,#6A624F,8,4,4,gh_minp,,Russian Tank Crew II,,,
av,PA,70.327,#4B461C,8,4,4,gh_minp,,Italian Tank Crew,,,
av,PA,70.328,#5C5632,8,4,4,gh_minp,,Japanese Tank Crew,,,
av,PA,70.329,#9BABAA,8,4,4,gh_minp,,Russian Tank Crew Highlights I,,,
av,PA,70.330,#717538,8,4,4,gh_minp,,Russian Tank Crew Highlights II,,,
av,PA,70.331,#9EB193,8,4,4,gh_minp,,Italian Tank Crew Highlights,,,
av,PA,70.332,#AAA391,8,4,4,gh_minp,,Japanese Tank Crew Highlights,,,
av,PA,70.333,#434949,8,4,4,gh_minp,,German Tank Crew,,,
av,PA,70.334,#013E2C,8,4,4,gh_minp,,German Tank Crew I,,,
av,PA,70.335,#473C26,8,4,4,gh_minp,,German Tank Crew II,,,
av,PA,70.336,#6E705B,8,4,4,gh_minp,,Afrikakorps Tank Crew,,,
av,PA,70.337,#3C2618,8,4,4,gh_minp,,German Tank Crew Highlights,,,
av,PA,70.338,#5B7572,8,4,4,gh_minp,,German Tank Crew Highlights I,,,
av,PA,70.339,#94795E,8,4,4,gh_minp,,German Tank Crew Highlights II,,,
av,PA,70.340,#A99D75,8,4,4,gh_minp,,Afrikakorps Tank Crew Highlights,,,
av,PA,70.341,#A4531E,8,4,4,gh_minp,,Flesh Base,,,
av,PA,70.342,#FCD2A8,8,4,4,gh_minp,,Flesh Highlights,,,
av,PA,70.343,#551305,8,4,4,gh_minp,,Flesh Shadows,,,
av,PA,70.344,#E0DFDB,8,4,4,gh_minp,,German White Tank Crew,,,
av,PA,70.345,#9D9E98,8,4,4,gh_minp,,Splinter Camouflage Base,,,
av,PA,70.346,#01633C,8,4,4,gh_minp,,Splinter Blotches I,,,
av,PA,70.347,#3C2B24,8,4,4,gh_minp,,Splinter Blotches II,,,
av,PA,70.348,#4F684B,8,4,4,gh_minp,,Splinter Strips,,,
av,PC,62.001,#F6F8F6,8,4,1,av_cc081,,White,Blanco,,
av,PC,62.002,#FCC596,8,4,1,av_cc081,,Fleshtone,Carne,,
av,PC,62.003,#FEC026,8,4,1,av_cc081,,Basic Yellow,Amarillo Básico,,
av,PC,62.004,#F26526,8,4,1,av_cc081,,Orange,Naranja,,
av,PC,62.005,#9A2B2A,8,4,1,av_cc081,,Bright Red,Rojo Vivo,,
av,PC,62.006,#A9333C,8,4,1,av_cc081,,Carmine,Carmín,,
av,PC,62.007,#A1346B,8,4,1,av_cc081,,Magenta,Magenta,,
av,PC,62.008,#51477D,8,4,1,av_cc081,,Violet,Violeta,,
av,PC,62.009,#305F96,8,4,1,av_cc081,,Cobalt Blue,Azul Cobalto,,
av,PC,62.010,#119BCC,8,4,1,av_cc081,,Basic Blue,Azul Básico,,
av,PC,62.011,#333750,8,4,1,av_cc081,,Dark Blue,Azul Oscuro,,
av,PC,62.012,#057976,8,4,1,av_cc081,,Blue Green,Verde Azul,,
av,PC,62.013,#04724C,8,4,1,av_cc081,,Basic Green,Verde Básico,,
av,PC,62.014,#283F39,8,4,1,av_cc081,,Dark Green,Verde Oscuro,,
av,PC,62.015,#C08640,8,4,1,av_cc081,,Yellow Ochre,Ocre Amarillo,,
av,PC,62.016,#936044,8,4,1,av_cc081,,Dark Ochre,Ocre Oscuro,,
av,PC,62.017,#794B44,8,4,1,av_cc081,,Raw Sienna,Siena Natural,,
av,PC,62.018,#473027,8,4,1,av_cc081,,Sepia,Sepia,,
av,PC,62.019,#7F8792,8,4,1,av_cc081,,Grey,Gris,,
av,PC,62.020,#000000,8,4,1,av_cc081,,Black,Negro,,
av,PC,62.031,#D8E139,8,64,1,av_cc081,,Fluorescent Yellow,Amarillo Fluorescente,,
av,PC,62.032,#FDB940,8,64,1,av_cc081,,Fluoresc. Golden Yellow,Amarillo Dorado Fluo.,,
av,PC,62.033,#F26855,8,64,1,av_cc081,,Fluorescent Orange,Naranja Fluorescente,,
av,PC,62.034,#F15B66,8,64,1,av_cc081,,Fluorescent Scarlet,Escarlata Fluorescente,,
av,PC,62.035,#EE4A9A,8,64,1,av_cc081,,Fluorescent Rose,Rosa Fluorescente,,
av,PC,62.036,#D14699,8,64,1,av_cc081,,Fluorescent Magenta,Magenta Fluorescente,,
av,PC,62.037,#65457B,8,64,1,av_cc081,,Fluorescent Violet,Violeta Fluorescente,,
av,PC,62.038,#3899D4,8,64,1,av_cc081,,Fluorescent Blue,Azul Fluorescente,,
av,PC,62.039,#63BC52,8,64,1,av_cc081,,Fluorescent Green,Verde Fluorescente,,
av,PC,62.040,#E1E6DB,8,4,1,av_cc081,,Phosphorescent,Fosforescente,,
av,PC,62.041,#EDE7D3,8,8,1,av_cc081,,Metallic Medium,Medium Metálico,,
av,PC,62.042,#F2D293,8,8,1,av_cc081,,Metallic Yellow,Amarillo Metálico,,
av,PC,62.043,#E7B0A4,8,8,1,av_cc081,,Metallic Orange,Naranja Metálico,,
av,PC,62.044,#DC9597,8,8,1,av_cc081,,Metallic Red,Rojo Metálico,,
av,PC,62.045,#A9A1CA,8,8,1,av_cc081,,Metallic Violet,Violeta Metálico,,
av,PC,62.046,#86A7C4,8,8,1,av_cc081,,Metallic Blue,Azul Metálico,,
av,PC,62.047,#A2CBB2,8,8,1,av_cc081,,Metallic Green,Verde Metálico,,
av,PC,62.048,#D2D0D2,8,8,1,av_cc081,,Silver,Plata,,
av,PC,62.049,#DCBF92,8,8,1,av_cc081,,Gold,Oro,,
av,PC,62.050,#CDA794,8,8,1,av_cc081,,Copper,Cobre,,
av,PC,62.051,#B5B5BA,8,8,1,av_cc081,,Steel,Acero,,
av,PC,62.052,#989599,8,8,1,av_cc081,,Gunmetal,Gris Metálico,,
av,PC,62.053,#757171,8,8,1,av_cc081,,Metallic Black,Negro Metálico,,
av,PC,62.061,#FFFFFF,8,4,1,av_cc081,,White Primer,Blanco Imprimación,,
av,PC,62.062,#FFFFFF,8,16,1,av_cc081,,Matt Varnish,Barniz Mate,,
av,PC,62.063,#FFFFFF,8,16,1,av_cc081,,Satin Varnish,Barniz Satinado,,
av,PC,62.064,#FFFFFF,8,16,1,av_cc081,,Gloss Varnish,Barniz Brillante,,
av,PC,62.065,#FFFFFF,8,16,1,av_cc081,,Retarder,Retardante,,
av,PC,62.066,#FFFFFF,8,16,1,av_cc081,,Reducer,Diluyente,,
av,PC,62.067,#FFFFFF,8,16,1,av_cc081,,Cleaner,Limpiador,,
av,PC,62.068,#FFFFFF,8,16,1,av_cc081,,Clear Base,Transparente,,
av,PC,62.071,#FAE162,8,16,1,av_cc081,,Candy Yellow,Amarillo Transparente,,
av,PC,62.072,#F4A861,8,16,1,av_cc081,,Candy Dark Yellow,Amarillo Osc. Transp.,,
av,PC,62.073,#F29F66,8,16,1,av_cc081,,Candy Orange,Naranja Transparente,,
av,PC,62.074,#E47A6B,8,16,1,av_cc081,,Candy Red,Rojo Transparente,,
av,PC,62.075,#DF679E,8,16,1,av_cc081,,Candy Magenta,Magenta Transparente,,
av,PC,62.076,#5E9FCE,8,16,1,av_cc081,,Candy Racing Blue,Azul Racing Transp.,,
av,PC,62.077,#94D0C8,8,16,1,av_cc081,,Candy Racing Green,Verde Racing Transp.,,
av,PC,62.078,#CBB0A2,8,16,1,av_cc081,,Candy Brown,Marrón Transparente,,
av,PC,62.079,#3B3534,8,16,1,av_cc081,,Candy Black,Negro Transparente,,
av,TMM,77.101,#EDEEEE,8,8,5,av_cc339,,Sterling Silver,Plata de Ley,,
av,TMM,77.102,#EBD743,8,8,5,av_cc339,,Radiant Yellow,Amarillo Radiante,,
av,TMM,77.103,#D7AE6B,8,8,5,av_cc339,,Imperial Gold,Oro Imperial,,
av,TMM,77.104,#E59E74,8,8,5,av_cc339,,Ancient Copper,Cobre Antiguo,,
av,TMM,77.105,#EA802F,8,8,5,av_cc339,,Forged Red,Rojo Forjado,,
av,TMM,77.106,#EC9686,8,8,5,av_cc339,,Ruby Red,Rojo Rubí,,
av,TMM,77.107,#E79BBF,8,8,5,av_cc339,,Crimson Magenta,Magenta Carmesí,,
av,TMM,77.108,#C89BC6,8,8,5,av_cc339,,Amethyst Purple,Púrpura Amatista,,
av,TMM,77.109,#B9A6D0,8,8,5,av_cc339,,Celestial Violet,Violeta Celestial,,
av,TMM,77.110,#7FB1CF,8,8,5,av_cc339,,Ultramarine Blue,Azul Ultramar,,
av,TMM,77.111,#3EAFE2,8,8,5,av_cc339,,Sapphire Blue,Azul Zafiro,,
av,TMM,77.112,#82CCDF,8,8,5,av_cc339,,Hydra Turquoise,Turquesa Hidra,,
av,TMM,77.113,#91CAB0,8,8,5,av_cc339,,Beetle Green,Verde Escarabajo,,
av,TMM,77.114,#78B07E,8,8,5,av_cc339,,Dusken Green,Verde Sombrío,,
av,TMM,77.115,#A7B165,8,8,5,av_cc339,,Amber Green,Verde Ámbar,,
av,TMM,77.116,#EDD574,8,8,5,av_cc339,,Greenish Gold,Oro Verde,,
av,TMM,77.117,#E1BC73,8,8,5,av_cc339,,Arcane Gold,Oro Arcano,,
av,TMM,77.118,#C9A28E,8,8,5,av_cc339,,Rusty Metal,Metal Oxidado,,
av,TMM,77.119,#BCAD78,8,8,5,av_cc339,,Aged Metal,Metal Envejecido,,
av,TMM,77.120,#9C9E9F,8,8,5,av_cc339,,Obsidian Black,Negro Obsidia,,
av,TMM,77.121,#BDC9CD,8,8,5,av_cc339,,Sterling Silver,Plata de Ley,,
av,TMM,77.122,#EDBF29,8,8,5,av_cc339,,Radiant Yellow,Amarillo Radiante,,
av,TMM,77.123,#CF8F4F,8,8,5,av_cc339,,Imperial Gold,Oro Imperial,,
av,TMM,77.124,#D67337,8,8,5,av_cc339,,Ancient Copper,Cobre Antiguo,,
av,TMM,77.125,#D15E44,8,8,5,av_cc339,,Forged Red,Rojo Forjado,,
av,TMM,77.126,#BB3243,8,8,5,av_cc339,,Ruby Red,Rojo Rubí,,
av,TMM,77.127,#BF558B,8,8,5,av_cc339,,Crimson Magenta,Magenta Carmesí,,
av,TMM,77.128,#9C5B9F,8,8,5,av_cc339,,Amethyst Purple,Púrpura Amatista,,
av,TMM,77.129,#7B5297,8,8,5,av_cc339,,Celestial Violet,Violeta Celestial,,
av,TMM,77.130,#3A5D87,8,8,5,av_cc339,,Ultramarine Blue,Azul Ultramar,,
av,TMM,77.131,#087AA9,8,8,5,av_cc339,,Sapphire Blue,Azul Zafiro,,
av,TMM,77.132,#06819D,8,8,5,av_cc339,,Hydra Turquoise,Turquesa Hidra,,
av,TMM,77.133,#21967E,8,8,5,av_cc339,,Beetle Green,Verde Escarabajo,,
av,TMM,77.134,#3D6746,8,8,5,av_cc339,,Dusken Green,Verde Sombrío,,
av,TMM,77.135,#5E7E3E,8,8,5,av_cc339,,Amber Green,Verde Ámbar,,
av,TMM,77.136,#8A7C3F,8,8,5,av_cc339,,Greenish Gold,Oro Verde,,
av,TMM,77.137,#A17133,8,8,5,av_cc339,,Arcane Gold,Oro Arcano,,
av,TMM,77.138,#8B674D,8,8,5,av_cc339,,Rusty Metal,Metal Oxidado,,
av,TMM,77.139,#635A35,8,8,5,av_cc339,,Aged Metal,Metal Envejecido,,
av,TMM,77.140,#414443,8,8,5,av_cc339,,Obsidian Black,Negro Obsidiana,,
av,TMM,77.141,#3A3A39,8,2,5,av_cc339,,Sterling Silver,Plata de Ley,,
av,TMM,77.142,#654B1C,8,2,5,av_cc339,,Radiant Yellow,Amarillo Radiante,,
av,TMM,77.143,#543819,8,2,5,av_cc339,,Imperial Gold,Oro Imperial,,
av,TMM,77.144,#7C3B09,8,2,5,av_cc339,,Ancient Copper,Cobre Antiguo,,
av,TMM,77.145,#71150F,8,2,5,av_cc339,,Forged Red,Rojo Forjado,,
av,TMM,77.146,#6D1E34,8,2,5,av_cc339,,Ruby Red,Rojo Rubí,,
av,TMM,77.147,#7E094F,8,2,5,av_cc339,,Crimson Magenta,Magenta Carmesí,,
av,TMM,77.148,#3A1146,8,2,5,av_cc339,,Amethyst Purple,Púrpura Amatista,,
av,TMM,77.149,#331947,8,2,5,av_cc339,,Celestial Violet,Violeta Celestial,,
av,TMM,77.150,#032653,8,2,5,av_cc339,,Ultramarine Blue,Azul Ultramar,,
av,TMM,77.151,#003460,8,2,5,av_cc339,,Sapphire Blue,Azul Zafiro,,
av,TMM,77.152,#005065,8,2,5,av_cc339,,Hydra Turquoise,Turquesa Hidra,,
av,TMM,77.153,#005442,8,2,5,av_cc339,,Beetle Green,Verde Escarabajo,,
av,TMM,77.154,#003115,8,2,5,av_cc339,,Dusken Green,Verde Sombrío,,
av,TMM,77.155,#1C3F25,8,2,5,av_cc339,,Amber Green,Verde Ámbar,,
av,TMM,77.156,#293313,8,2,5,av_cc339,,Greenish Gold,Oro Verde,,
av,TMM,77.157,#44311B,8,2,5,av_cc339,,Arcane Gold,Oro Arcano,,
av,TMM,77.158,#3A312B,8,2,5,av_cc339,,Rusty Metal,Metal Oxidado,,
av,TMM,77.159,#363207,8,2,5,av_cc339,,Aged Metal,Metal Envejecido,,
av,TMM,77.160,#292927,8,2,5,av_cc339,,Obsidian Black,Negro Obsidiana,,
av,TMM,77.161,#BDC9CD,8,8,5,av_cc339,,Sterling Silver,Plata de Ley,,
av,TMM,77.162,#EDBF28,8,8,5,av_cc339,,Radiant Yellow,Amarillo Radiante,,
av,TMM,77.163,#CF8F50,8,8,5,av_cc339,,Imperial Gold,Oro Imperial,,
av,TMM,77.164,#D67337,8,8,5,av_cc339,,Ancient Copper,Cobre Antiguo,,
av,TMM,77.165,#D05C42,8,8,5,av_cc339,,Forged Red,Rojo Forjado,,
av,TMM,77.166,#BB3243,8,8,5,av_cc339,,Ruby Red,Rojo Rubí,,
av,TMM,77.167,#BF568C,8,8,5,av_cc339,,Crimson Magenta,Magenta Carmesí,,
av,TMM,77.168,#9C5B9F,8,8,5,av_cc339,,Amethyst Purple,Púrpura Amatista,,
av,TMM,77.169,#7A5297,8,8,5,av_cc339,,Celestial Violet,Violeta Celestial,,
av,TMM,77.170,#3A5D88,8,8,5,av_cc339,,Ultramarine Blue,Azul Ultramar,,
av,TMM,77.171,#097AAA,8,8,5,av_cc339,,Sapphire Blue,Azul Zafiro,,
av,TMM,77.172,#06819D,8,8,5,av_cc339,,Hydra Turquoise,Turquesa Hidra,,
av,TMM,77.173,#1E957C,8,8,5,av_cc339,,Beetle Green,Verde Escarabajo,,
av,TMM,77.174,#3E6746,8,8,5,av_cc339,,Dusken Green,Verde Sombrío,,
av,TMM,77.175,#5F7F3F,8,8,5,av_cc339,,Amber Green,Verde Ámbar,,
av,TMM,77.176,#8A7C3F,8,8,5,av_cc339,,Greenish Gold,Oro Verde,,
av,TMM,77.177,#A17133,8,8,5,av_cc339,,Arcane Gold,Oro Arcano,,
av,TMM,77.178,#8B674D,8,8,5,av_cc339,,Rusty Metal,Metal Oxidado,,
